UPM,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P1_5_3,P2_1,P2_2,P2_3,FAC_VIV,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO,ENT
760380,10,2,6,2,1,1,1,1,4,1,-1.0,818,1853,65,R,4,1,7
760380,11,2,6,1,1,1,1,2,6,1,-1.0,818,1853,65,R,4,1,7
760380,12,2,2,2,1,2,2,2,2,1,-1.0,818,1853,65,R,4,1,7
760380,13,2,2,2,1,2,2,2,5,1,-1.0,818,1853,65,R,4,1,7
760380,14,2,2,2,1,2,2,2,8,1,-1.0,818,1853,65,R,4,1,7
760380,15,2,2,2,1,1,1,2,3,1,-1.0,818,1853,65,R,4,1,7
760380,16,1,2,2,1,1,1,2,4,1,-1.0,818,1853,65,R,4,1,7
760380,17,2,2,2,1,1,1,1,3,1,-1.0,818,1853,65,R,4,1,7
760380,18,2,2,2,1,1,2,2,6,1,-1.0,818,1853,65,R,4,1,7
760380,19,2,2,2,1,1,2,2,6,1,-1.0,818,1853,65,R,4,1,7
760391,1,2,2,2,1,2,2,2,3,1,-1.0,752,1854,65,R,4,1,7
760391,2,2,2,2,1,1,2,2,5,1,-1.0,752,1854,65,R,4,1,7
760391,3,2,2,2,1,1,2,2,4,1,-1.0,752,1854,65,R,4,1,7
760391,4,2,2,2,1,1,2,2,4,1,-1.0,752,1854,65,R,4,1,7
760391,6,2,6,2,1,1,1,1,2,1,-1.0,752,1854,65,R,4,1,7
760391,7,2,1,2,1,1,1,1,5,1,-1.0,752,1854,65,R,4,1,7
760391,8,3,6,2,1,2,2,2,1,1,-1.0,752,1854,65,R,4,1,7
760391,11,2,2,4,1,1,1,2,4,1,-1.0,752,1854,65,R,4,1,7
760391,12,2,2,2,1,1,1,2,6,1,-1.0,752,1854,65,R,4,1,7
760391,13,2,2,2,1,1,1,2,1,1,-1.0,752,1854,65,R,4,1,7
760391,14,2,1,1,1,1,1,2,4,1,-1.0,752,1854,65,R,4,1,7
760391,15,2,2,2,1,1,1,2,5,1,-1.0,752,1854,65,R,4,1,7
760391,16,2,2,2,1,1,2,2,1,1,-1.0,752,1854,65,R,4,1,7
760391,17,2,2,2,1,1,1,2,8,1,-1.0,752,1854,65,R,4,1,7
760391,20,1,2,2,2,2,2,2,1,1,-1.0,752,1854,65,R,4,1,7
760448,1,2,1,2,1,1,2,2,7,1,-1.0,772,1855,65,R,4,1,7
760448,2,2,1,2,1,2,2,2,10,1,-1.0,772,1855,65,R,4,1,7
760448,3,1,1,2,1,2,2,2,3,1,-1.0,772,1855,65,R,4,1,7
760448,4,1,1,2,1,2,2,2,3,1,-1.0,772,1855,65,R,4,1,7
760448,5,1,2,2,1,2,2,2,5,1,-1.0,772,1855,65,R,4,1,7
760448,6,2,2,1,1,2,1,2,4,1,-1.0,772,1855,65,R,4,1,7
760448,7,1,1,2,1,2,2,2,1,1,-1.0,772,1855,65,R,4,1,7
760448,8,1,2,2,1,2,2,2,6,1,-1.0,772,1855,65,R,4,1,7
760448,9,2,1,1,1,1,1,2,5,1,-1.0,772,1855,65,R,4,1,7
760448,10,2,1,2,1,1,1,1,4,1,-1.0,772,1855,65,R,4,1,7
760448,11,1,2,1,1,2,2,2,2,1,-1.0,772,1855,65,R,4,1,7
760448,12,2,1,1,1,2,2,2,4,1,-1.0,772,1855,65,R,4,1,7
760448,13,2,1,1,1,2,2,2,10,1,-1.0,772,1855,65,R,4,1,7
760448,14,2,1,1,1,2,2,2,3,1,-1.0,772,1855,65,R,4,1,7
760448,15,2,1,1,1,2,2,2,5,1,-1.0,772,1855,65,R,4,1,7
760448,16,2,1,1,1,1,2,2,8,1,-1.0,772,1855,65,R,4,1,7
760448,17,1,1,1,1,2,2,2,1,1,-1.0,772,1855,65,R,4,1,7
760448,18,1,2,1,1,1,2,2,1,1,-1.0,772,1855,65,R,4,1,7
760448,19,1,2,1,1,2,2,2,5,1,-1.0,772,1855,65,R,4,1,7
760448,20,2,1,1,1,1,1,2,3,1,-1.0,772,1855,65,R,4,1,7
760456,1,2,1,2,1,1,1,2,4,1,-1.0,836,1856,65,R,4,1,7
760456,2,2,2,2,1,2,2,1,6,1,-1.0,836,1856,65,R,4,1,7
760456,3,2,2,2,1,1,2,1,9,1,-1.0,836,1856,65,R,4,1,7
760456,4,2,2,2,2,2,2,2,6,1,-1.0,836,1856,65,R,4,1,7
760456,5,2,2,2,1,2,2,2,6,1,-1.0,836,1856,65,R,4,1,7
760456,6,2,2,2,1,1,1,1,10,1,-1.0,836,1856,65,R,4,1,7
760456,7,2,1,2,1,1,2,1,6,1,-1.0,836,1856,65,R,4,1,7
760456,8,1,2,2,1,2,2,2,7,1,-1.0,836,1856,65,R,4,1,7
760456,9,2,2,2,1,1,2,2,3,1,-1.0,836,1856,65,R,4,1,7
760456,10,2,2,2,1,2,2,2,1,1,-1.0,836,1856,65,R,4,1,7
760456,11,2,2,2,1,1,2,2,5,1,-1.0,836,1856,65,R,4,1,7
760456,12,1,2,2,1,2,2,2,8,1,-1.0,836,1856,65,R,4,1,7
760456,13,2,2,2,1,1,1,2,3,1,-1.0,836,1856,65,R,4,1,7
760456,14,2,2,2,1,1,1,2,7,1,-1.0,836,1856,65,R,4,1,7
760456,15,2,2,2,1,1,2,1,5,1,-1.0,836,1856,65,R,4,1,7
760456,16,2,2,2,1,1,1,1,5,1,-1.0,836,1856,65,R,4,1,7
760456,17,2,2,2,1,2,2,2,5,1,-1.0,836,1856,65,R,4,1,7
760456,18,2,2,2,1,1,2,2,4,1,-1.0,836,1856,65,R,4,1,7
760456,19,2,2,2,1,2,1,2,5,1,-1.0,836,1856,65,R,4,1,7
760456,20,2,2,2,1,1,2,2,1,1,-1.0,836,1856,65,R,4,1,7
760526,2,2,5,2,1,1,2,2,2,1,-1.0,852,1857,65,R,4,1,7
760526,3,3,5,2,1,1,1,2,2,1,-1.0,852,1857,65,R,4,1,7
760526,4,2,5,2,1,2,2,2,4,1,-1.0,852,1857,65,R,4,1,7
760526,5,2,2,2,1,2,2,2,3,1,-1.0,852,1857,65,R,4,1,7
760526,6,3,5,2,1,1,1,1,2,1,-1.0,852,1857,65,R,4,1,7
760526,7,2,5,2,1,2,1,2,4,1,-1.0,852,1857,65,R,4,1,7
760526,10,2,5,2,1,1,2,1,2,1,-1.0,852,1857,65,R,4,1,7
760526,11,1,5,2,1,2,2,2,9,2,3.0,852,1857,65,R,4,1,7
760526,12,2,1,2,1,1,2,2,2,1,-1.0,852,1857,65,R,4,1,7
760526,13,2,5,2,1,2,2,2,6,1,-1.0,852,1857,65,R,4,1,7
760526,14,2,5,2,1,2,1,2,6,1,-1.0,852,1857,65,R,4,1,7
760526,15,2,5,2,1,2,1,2,5,2,2.0,852,1857,65,R,4,1,7
760526,16,2,2,2,1,1,1,2,3,1,-1.0,852,1857,65,R,4,1,7
760526,17,2,6,2,1,1,1,2,6,1,-1.0,852,1857,65,R,4,1,7
760526,18,2,2,2,1,1,1,1,6,1,-1.0,852,1857,65,R,4,1,7
760526,19,2,2,2,1,1,1,1,7,1,-1.0,852,1857,65,R,4,1,7
760526,20,2,2,2,1,2,2,2,4,1,-1.0,852,1857,65,R,4,1,7
760569,1,2,1,1,1,1,1,1,4,1,-1.0,652,1858,66,R,4,2,7
760569,2,2,1,1,1,1,1,2,4,1,-1.0,652,1858,66,R,4,2,7
760569,3,2,2,2,1,1,2,2,5,1,-1.0,652,1858,66,R,4,2,7
760569,4,3,1,2,1,1,2,2,4,1,-1.0,652,1858,66,R,4,2,7
760569,5,1,2,3,1,1,2,2,3,1,-1.0,652,1858,66,R,4,2,7
760569,6,2,2,2,1,1,1,2,7,1,-1.0,652,1858,66,R,4,2,7
760569,7,2,2,2,1,1,2,1,5,1,-1.0,652,1858,66,R,4,2,7
760569,8,2,2,2,1,2,2,1,3,1,-1.0,652,1858,66,R,4,2,7
760569,9,2,1,2,1,1,1,2,6,1,-1.0,652,1858,66,R,4,2,7
760569,10,2,2,2,1,1,1,2,5,1,-1.0,652,1858,66,R,4,2,7
760569,11,2,2,1,1,2,2,2,4,1,-1.0,652,1858,66,R,4,2,7
760569,12,2,1,1,1,2,2,2,3,1,-1.0,652,1858,66,R,4,2,7
760569,13,1,2,1,1,2,2,2,11,1,-1.0,652,1858,66,R,4,2,7
760569,14,1,2,1,1,2,2,2,1,1,-1.0,652,1858,66,R,4,2,7
760569,15,2,1,1,1,1,1,2,6,1,-1.0,652,1858,66,R,4,2,7
760569,16,2,2,1,1,2,2,2,9,1,-1.0,652,1858,66,R,4,2,7
760569,17,2,2,1,1,1,1,2,10,1,-1.0,652,1858,66,R,4,2,7
760569,18,2,2,1,1,2,2,2,7,1,-1.0,652,1858,66,R,4,2,7
760569,20,2,2,1,1,1,2,2,8,1,-1.0,652,1858,66,R,4,2,7
760638,1,2,2,2,1,1,2,2,7,2,2.0,807,1859,65,R,4,1,7
760638,2,2,5,5,1,2,2,2,3,1,-1.0,807,1859,65,R,4,1,7
760638,3,2,5,2,1,1,1,2,7,1,-1.0,807,1859,65,R,4,1,7
760638,4,2,6,5,1,1,1,2,7,2,2.0,807,1859,65,R,4,1,7
760638,5,2,6,2,1,1,2,2,5,1,-1.0,807,1859,65,R,4,1,7
760638,6,1,6,2,1,1,2,2,1,1,-1.0,807,1859,65,R,4,1,7
760638,7,2,2,2,1,1,2,2,2,1,-1.0,807,1859,65,R,4,1,7
760638,9,1,6,2,1,2,2,2,3,1,-1.0,807,1859,65,R,4,1,7
760638,10,2,6,2,1,2,2,2,2,1,-1.0,807,1859,65,R,4,1,7
760638,11,2,6,5,1,2,2,2,5,1,-1.0,807,1859,65,R,4,1,7
760638,12,2,5,2,1,1,1,1,5,1,-1.0,807,1859,65,R,4,1,7
760638,13,2,5,5,1,1,1,1,6,1,-1.0,807,1859,65,R,4,1,7
760638,14,2,5,2,1,1,1,2,2,1,-1.0,807,1859,65,R,4,1,7
760638,15,2,6,5,1,1,1,2,4,1,-1.0,807,1859,65,R,4,1,7
760638,16,2,2,1,1,1,2,2,2,1,-1.0,807,1859,65,R,4,1,7
760638,17,2,6,2,1,1,1,2,5,1,-1.0,807,1859,65,R,4,1,7
760638,18,2,6,2,1,2,2,2,6,1,-1.0,807,1859,65,R,4,1,7
760638,19,3,1,2,1,1,1,1,3,1,-1.0,807,1859,65,R,4,1,7
760638,20,2,2,1,1,1,2,2,3,1,-1.0,807,1859,65,R,4,1,7
760659,1,2,4,5,1,1,1,2,3,1,-1.0,837,1860,65,R,4,1,7
760659,2,2,2,2,1,2,2,2,2,1,-1.0,837,1860,65,R,4,1,7
760659,3,2,2,2,1,1,2,2,5,1,-1.0,837,1860,65,R,4,1,7
760659,5,2,2,2,1,1,2,2,6,1,-1.0,837,1860,65,R,4,1,7
760659,6,2,2,2,1,1,1,2,5,1,-1.0,837,1860,65,R,4,1,7
760659,7,2,2,1,1,1,1,1,4,1,-1.0,837,1860,65,R,4,1,7
760659,8,2,2,2,1,1,1,1,8,1,-1.0,837,1860,65,R,4,1,7
760659,9,2,2,2,1,1,2,2,2,1,-1.0,837,1860,65,R,4,1,7
760659,10,2,2,2,1,2,2,2,1,1,-1.0,837,1860,65,R,4,1,7
760659,11,2,2,2,1,2,2,2,2,1,-1.0,837,1860,65,R,4,1,7
760659,12,1,2,2,1,2,2,2,5,1,-1.0,837,1860,65,R,4,1,7
760659,13,2,2,2,1,1,2,2,3,1,-1.0,837,1860,65,R,4,1,7
760659,14,2,1,5,1,2,2,2,2,1,-1.0,837,1860,65,R,4,1,7
760659,15,2,2,2,2,2,2,2,2,1,-1.0,837,1860,65,R,4,1,7
760659,16,2,2,2,1,1,2,2,2,1,-1.0,837,1860,65,R,4,1,7
760659,17,2,2,2,1,1,2,2,6,1,-1.0,837,1860,65,R,4,1,7
760659,18,2,2,2,1,2,2,2,2,1,-1.0,837,1860,65,R,4,1,7
760659,19,2,2,2,1,2,1,2,4,1,-1.0,837,1860,65,R,4,1,7
760659,20,2,2,2,1,2,2,2,5,1,-1.0,837,1860,65,R,4,1,7
760659,21,2,2,2,1,2,2,2,4,1,-1.0,837,1860,65,R,4,1,7
760661,1,2,2,2,1,1,2,1,6,1,-1.0,895,1861,65,R,4,1,7
760661,2,2,2,2,1,1,1,2,4,1,-1.0,895,1861,65,R,4,1,7
760661,3,2,2,2,1,2,2,2,3,1,-1.0,895,1861,65,R,4,1,7
760661,4,2,2,2,1,2,2,2,3,1,-1.0,895,1861,65,R,4,1,7
760661,5,2,2,2,1,2,1,2,3,1,-1.0,895,1861,65,R,4,1,7
760661,6,2,2,2,1,2,2,2,2,1,-1.0,895,1861,65,R,4,1,7
760661,7,2,1,2,1,1,1,1,3,1,-1.0,895,1861,65,R,4,1,7
760661,8,2,2,2,1,1,1,1,3,1,-1.0,895,1861,65,R,4,1,7
760661,9,2,2,2,1,1,2,2,4,1,-1.0,895,1861,65,R,4,1,7
760661,11,3,2,2,1,1,1,1,6,1,-1.0,895,1861,65,R,4,1,7
760661,12,2,2,2,1,1,1,1,7,1,-1.0,895,1861,65,R,4,1,7
760661,13,2,1,2,1,1,1,2,6,1,-1.0,895,1861,65,R,4,1,7
760661,14,2,2,2,1,1,1,1,4,1,-1.0,895,1861,65,R,4,1,7
760661,15,2,2,2,1,2,1,2,2,1,-1.0,895,1861,65,R,4,1,7
760661,16,2,2,2,1,1,1,1,5,1,-1.0,895,1861,65,R,4,1,7
760661,17,2,2,2,1,1,1,1,6,1,-1.0,895,1861,65,R,4,1,7
760661,18,2,1,2,1,1,1,2,4,1,-1.0,895,1861,65,R,4,1,7
760661,19,1,2,2,1,1,1,1,4,1,-1.0,895,1861,65,R,4,1,7
760661,20,2,1,2,1,1,1,2,3,1,-1.0,895,1861,65,R,4,1,7
760950,1,2,2,2,1,2,2,2,1,1,-1.0,778,1862,65,R,4,1,7
760950,2,1,2,2,1,1,1,2,4,1,-1.0,778,1862,65,R,4,1,7
760950,3,2,2,2,1,1,2,1,4,1,-1.0,778,1862,65,R,4,1,7
760950,4,2,2,2,1,1,1,2,4,1,-1.0,778,1862,65,R,4,1,7
760950,5,2,2,2,1,2,2,2,1,1,-1.0,778,1862,65,R,4,1,7
760950,6,1,2,2,1,2,2,2,5,1,-1.0,778,1862,65,R,4,1,7
760950,7,1,2,2,1,1,2,1,2,1,-1.0,778,1862,65,R,4,1,7
760950,8,1,2,2,1,1,2,1,6,1,-1.0,778,1862,65,R,4,1,7
760950,9,1,2,2,1,2,2,2,3,1,-1.0,778,1862,65,R,4,1,7
760950,10,2,2,2,1,1,1,2,4,1,-1.0,778,1862,65,R,4,1,7
760950,11,2,2,2,1,1,2,2,3,1,-1.0,778,1862,65,R,4,1,7
760950,12,2,1,2,1,1,2,1,4,1,-1.0,778,1862,65,R,4,1,7
760950,13,2,2,2,1,2,2,2,5,1,-1.0,778,1862,65,R,4,1,7
760950,14,2,2,2,1,1,1,1,8,1,-1.0,778,1862,65,R,4,1,7
760950,15,2,2,2,1,1,2,2,7,1,-1.0,778,1862,65,R,4,1,7
760950,16,2,6,2,1,1,1,1,2,1,-1.0,778,1862,65,R,4,1,7
760950,17,2,2,5,1,2,2,2,1,1,-1.0,778,1862,65,R,4,1,7
760950,18,2,2,2,1,1,2,2,5,1,-1.0,778,1862,65,R,4,1,7
760950,19,1,2,5,1,2,2,2,3,1,-1.0,778,1862,65,R,4,1,7
760950,20,2,2,2,1,2,2,2,1,1,-1.0,778,1862,65,R,4,1,7
760974,1,3,2,1,1,1,1,2,3,1,-1.0,1033,1863,65,R,4,1,7
760974,2,2,2,2,1,1,2,2,3,1,-1.0,1033,1863,65,R,4,1,7
760974,3,2,2,1,1,1,2,2,2,1,-1.0,1033,1863,65,R,4,1,7
760974,4,2,2,1,1,1,2,1,1,1,-1.0,1033,1863,65,R,4,1,7
760974,5,2,4,1,1,1,1,2,5,1,-1.0,1033,1863,65,R,4,1,7
760974,6,3,1,1,1,1,1,1,8,1,-1.0,1033,1863,65,R,4,1,7
760974,8,3,2,1,1,1,1,1,3,1,-1.0,1033,1863,65,R,4,1,7
760974,9,2,1,2,1,1,1,1,5,1,-1.0,1033,1863,65,R,4,1,7
760974,11,3,2,1,1,1,1,2,5,1,-1.0,1033,1863,65,R,4,1,7
760974,12,2,1,1,1,1,1,2,3,1,-1.0,1033,1863,65,R,4,1,7
760974,13,2,1,1,1,1,2,2,2,1,-1.0,1033,1863,65,R,4,1,7
760974,14,2,2,1,1,1,1,2,4,1,-1.0,1033,1863,65,R,4,1,7
760974,15,3,2,1,1,1,1,2,5,1,-1.0,1033,1863,65,R,4,1,7
760974,16,1,2,1,1,1,1,2,3,1,-1.0,1033,1863,65,R,4,1,7
760974,17,2,2,1,1,1,2,2,3,1,-1.0,1033,1863,65,R,4,1,7
760974,18,2,2,1,1,1,2,1,8,1,-1.0,1033,1863,65,R,4,1,7
760974,19,2,2,1,1,1,1,1,4,1,-1.0,1033,1863,65,R,4,1,7
760974,20,2,2,1,1,1,2,2,6,1,-1.0,1033,1863,65,R,4,1,7
761050,1,2,2,2,1,1,2,2,5,1,-1.0,724,1864,65,R,4,1,7
761050,2,2,2,2,1,2,2,2,2,1,-1.0,724,1864,65,R,4,1,7
761050,3,2,2,2,1,2,2,1,5,1,-1.0,724,1864,65,R,4,1,7
761050,4,2,2,2,1,2,2,2,9,1,-1.0,724,1864,65,R,4,1,7
761050,5,2,2,2,1,2,2,2,7,1,-1.0,724,1864,65,R,4,1,7
761050,6,1,2,2,1,1,2,2,4,1,-1.0,724,1864,65,R,4,1,7
761050,7,2,2,2,1,1,2,2,3,1,-1.0,724,1864,65,R,4,1,7
761050,9,1,2,2,1,2,2,2,5,1,-1.0,724,1864,65,R,4,1,7
761050,10,1,2,2,1,2,2,2,8,1,-1.0,724,1864,65,R,4,1,7
761050,11,2,2,2,1,2,2,2,7,1,-1.0,724,1864,65,R,4,1,7
761050,12,2,2,2,1,2,2,2,5,1,-1.0,724,1864,65,R,4,1,7
761050,13,2,2,2,1,2,2,2,4,1,-1.0,724,1864,65,R,4,1,7
761050,14,2,2,2,1,2,2,2,7,1,-1.0,724,1864,65,R,4,1,7
761050,15,2,2,2,1,2,2,2,5,1,-1.0,724,1864,65,R,4,1,7
761050,18,2,2,2,1,2,2,2,6,1,-1.0,724,1864,65,R,4,1,7
761050,19,2,2,2,1,2,2,2,2,1,-1.0,724,1864,65,R,4,1,7
761050,20,2,2,2,1,2,2,2,6,1,-1.0,724,1864,65,R,4,1,7
761065,1,2,2,1,1,1,2,2,2,1,-1.0,1005,1865,65,R,4,1,7
761065,2,2,1,1,1,1,1,2,5,1,-1.0,1005,1865,65,R,4,1,7
761065,3,2,2,1,1,1,2,2,3,1,-1.0,1005,1865,65,R,4,1,7
761065,4,2,1,1,1,2,2,2,4,1,-1.0,1005,1865,65,R,4,1,7
761065,5,2,2,3,1,1,1,2,3,1,-1.0,1005,1865,65,R,4,1,7
761065,6,2,4,5,1,2,2,2,5,1,-1.0,1005,1865,65,R,4,1,7
761065,7,2,6,5,1,2,2,2,5,1,-1.0,1005,1865,65,R,4,1,7
761065,8,2,6,4,1,2,2,2,5,1,-1.0,1005,1865,65,R,4,1,7
761065,9,2,6,1,1,2,2,2,8,1,-1.0,1005,1865,65,R,4,1,7
761065,10,2,6,2,1,2,2,2,6,1,-1.0,1005,1865,65,R,4,1,7
761065,11,2,2,3,1,2,2,1,8,1,-1.0,1005,1865,65,R,4,1,7
761065,12,1,4,3,1,2,2,2,5,1,-1.0,1005,1865,65,R,4,1,7
761065,13,2,2,3,1,2,2,2,5,1,-1.0,1005,1865,65,R,4,1,7
761065,14,2,4,5,1,2,2,2,3,1,-1.0,1005,1865,65,R,4,1,7
761065,15,1,4,3,1,2,2,2,3,1,-1.0,1005,1865,65,R,4,1,7
761065,16,1,2,3,1,2,2,2,2,1,-1.0,1005,1865,65,R,4,1,7
761065,17,1,2,3,1,1,2,2,8,1,-1.0,1005,1865,65,R,4,1,7
761065,18,1,2,2,1,2,2,2,8,1,-1.0,1005,1865,65,R,4,1,7
761065,19,2,2,2,1,2,2,2,1,1,-1.0,1005,1865,65,R,4,1,7
761065,20,2,2,3,1,2,2,2,7,1,-1.0,1005,1865,65,R,4,1,7
761077,1,2,6,2,1,1,1,2,4,1,-1.0,1087,1866,65,R,4,1,7
761077,2,2,6,1,1,1,1,2,3,1,-1.0,1087,1866,65,R,4,1,7
761077,3,2,6,1,1,2,2,2,1,1,-1.0,1087,1866,65,R,4,1,7
761077,4,2,6,1,1,1,2,2,2,1,-1.0,1087,1866,65,R,4,1,7
761077,5,2,6,1,1,1,1,2,6,1,-1.0,1087,1866,65,R,4,1,7
761077,6,2,6,1,1,1,2,2,4,1,-1.0,1087,1866,65,R,4,1,7
761077,7,2,6,1,1,1,1,2,5,1,-1.0,1087,1866,65,R,4,1,7
761077,8,2,6,1,1,1,1,2,3,1,-1.0,1087,1866,65,R,4,1,7
761077,9,2,6,1,1,1,1,2,5,1,-1.0,1087,1866,65,R,4,1,7
761077,10,2,6,1,1,1,1,2,2,1,-1.0,1087,1866,65,R,4,1,7
761077,11,2,6,1,1,1,2,2,4,1,-1.0,1087,1866,65,R,4,1,7
761077,12,2,6,2,1,1,2,2,2,1,-1.0,1087,1866,65,R,4,1,7
761077,13,1,6,2,1,2,2,2,4,1,-1.0,1087,1866,65,R,4,1,7
761077,14,2,6,2,1,2,2,2,4,1,-1.0,1087,1866,65,R,4,1,7
761077,15,2,6,1,1,1,1,2,4,1,-1.0,1087,1866,65,R,4,1,7
761077,16,3,6,2,1,2,2,2,3,1,-1.0,1087,1866,65,R,4,1,7
761077,17,2,6,1,1,1,1,2,5,1,-1.0,1087,1866,65,R,4,1,7
761077,18,2,2,1,1,1,2,2,1,1,-1.0,1087,1866,65,R,4,1,7
761077,19,2,6,2,1,1,1,2,4,1,-1.0,1087,1866,65,R,4,1,7
761077,20,1,6,2,1,1,1,2,5,1,-1.0,1087,1866,65,R,4,1,7
761107,1,2,2,2,1,1,1,2,6,1,-1.0,986,1867,65,R,4,1,7
761107,2,2,2,2,1,1,2,1,2,1,-1.0,986,1867,65,R,4,1,7
761107,3,2,2,2,1,1,1,1,8,1,-1.0,986,1867,65,R,4,1,7
761107,4,2,2,2,1,2,1,2,8,1,-1.0,986,1867,65,R,4,1,7
761107,5,2,2,2,1,1,1,1,5,1,-1.0,986,1867,65,R,4,1,7
761107,6,2,2,5,1,2,1,2,5,1,-1.0,986,1867,65,R,4,1,7
761107,7,1,2,2,1,1,2,1,6,1,-1.0,986,1867,65,R,4,1,7
761107,8,2,2,5,1,2,2,2,2,1,-1.0,986,1867,65,R,4,1,7
761107,9,2,2,5,1,2,2,2,1,1,-1.0,986,1867,65,R,4,1,7
761107,10,2,2,2,1,2,2,2,3,1,-1.0,986,1867,65,R,4,1,7
761107,11,1,2,5,1,2,2,2,1,1,-1.0,986,1867,65,R,4,1,7
761107,12,2,2,5,1,2,2,2,5,1,-1.0,986,1867,65,R,4,1,7
761107,13,2,2,2,1,1,1,2,4,1,-1.0,986,1867,65,R,4,1,7
761107,14,2,2,5,1,2,2,2,1,1,-1.0,986,1867,65,R,4,1,7
761107,15,2,2,5,1,2,2,2,7,1,-1.0,986,1867,65,R,4,1,7
761107,16,2,2,2,1,1,1,2,4,1,-1.0,986,1867,65,R,4,1,7
761107,17,2,2,2,1,2,2,1,6,1,-1.0,986,1867,65,R,4,1,7
761107,18,2,2,2,1,1,2,2,4,1,-1.0,986,1867,65,R,4,1,7
761107,19,2,2,5,1,1,2,2,2,1,-1.0,986,1867,65,R,4,1,7
761107,20,2,2,5,1,2,2,2,2,1,-1.0,986,1867,65,R,4,1,7
761323,1,2,6,2,1,1,2,2,3,1,-1.0,747,1868,65,R,4,1,7
761323,2,2,6,2,1,1,1,2,5,1,-1.0,747,1868,65,R,4,1,7
761323,3,2,6,2,1,1,1,2,3,1,-1.0,747,1868,65,R,4,1,7
761323,4,2,6,2,1,1,1,2,6,1,-1.0,747,1868,65,R,4,1,7
761323,5,2,6,5,1,2,1,2,4,1,-1.0,747,1868,65,R,4,1,7
761323,6,2,6,1,1,1,2,2,5,2,2.0,747,1868,65,R,4,1,7
761323,7,2,6,2,1,2,2,2,5,1,-1.0,747,1868,65,R,4,1,7
761323,8,1,6,2,1,2,2,2,5,1,-1.0,747,1868,65,R,4,1,7
761323,9,2,6,2,1,1,1,1,3,1,-1.0,747,1868,65,R,4,1,7
761323,10,2,6,2,1,1,2,2,6,1,-1.0,747,1868,65,R,4,1,7
761323,11,2,6,2,1,1,1,2,6,1,-1.0,747,1868,65,R,4,1,7
761323,12,1,6,2,1,2,2,2,4,1,-1.0,747,1868,65,R,4,1,7
761323,13,2,6,2,1,1,1,2,4,1,-1.0,747,1868,65,R,4,1,7
761323,14,2,6,5,1,1,1,2,8,1,-1.0,747,1868,65,R,4,1,7
761323,15,2,6,2,1,1,2,2,7,1,-1.0,747,1868,65,R,4,1,7
761323,16,2,6,2,1,1,1,2,6,1,-1.0,747,1868,65,R,4,1,7
761323,17,2,6,2,1,1,1,2,3,1,-1.0,747,1868,65,R,4,1,7
761323,18,2,6,2,1,1,1,2,4,1,-1.0,747,1868,65,R,4,1,7
761323,19,1,6,2,1,1,1,2,5,1,-1.0,747,1868,65,R,4,1,7
761323,20,2,6,2,1,2,1,2,2,1,-1.0,747,1868,65,R,4,1,7
761378,1,2,3,1,1,1,2,1,5,1,-1.0,705,1869,65,R,4,1,7
761378,2,1,1,1,1,2,2,2,5,1,-1.0,705,1869,65,R,4,1,7
761378,3,2,2,1,1,2,2,2,2,1,-1.0,705,1869,65,R,4,1,7
761378,4,2,1,2,1,1,2,2,3,1,-1.0,705,1869,65,R,4,1,7
761378,5,2,4,2,1,2,2,2,2,1,-1.0,705,1869,65,R,4,1,7
761378,6,2,2,1,1,2,2,2,9,1,-1.0,705,1869,65,R,4,1,7
761378,7,2,2,1,1,1,1,1,7,1,-1.0,705,1869,65,R,4,1,7
761378,8,2,1,1,1,1,1,1,8,1,-1.0,705,1869,65,R,4,1,7
761378,9,2,1,1,1,1,1,2,10,1,-1.0,705,1869,65,R,4,1,7
761378,10,2,1,1,1,1,2,2,6,1,-1.0,705,1869,65,R,4,1,7
761378,11,1,2,2,1,1,1,2,2,1,-1.0,705,1869,65,R,4,1,7
761378,13,2,1,2,1,1,2,2,5,1,-1.0,705,1869,65,R,4,1,7
761378,14,1,2,2,1,1,2,2,6,1,-1.0,705,1869,65,R,4,1,7
761378,15,2,2,2,1,1,1,1,4,1,-1.0,705,1869,65,R,4,1,7
761378,16,2,2,2,1,2,2,2,6,1,-1.0,705,1869,65,R,4,1,7
761378,17,2,2,2,1,2,1,2,8,1,-1.0,705,1869,65,R,4,1,7
761378,19,2,2,2,1,2,1,2,5,1,-1.0,705,1869,65,R,4,1,7
761378,20,2,2,2,1,2,2,2,6,1,-1.0,705,1869,65,R,4,1,7
761494,2,2,1,1,1,1,1,2,3,1,-1.0,576,1870,65,R,4,1,7
761494,3,3,1,1,1,1,1,2,5,1,-1.0,576,1870,65,R,4,1,7
761494,4,1,1,1,1,1,2,1,7,2,2.0,576,1870,65,R,4,1,7
761494,5,2,1,1,1,2,2,2,4,1,-1.0,576,1870,65,R,4,1,7
761494,6,2,1,1,1,1,2,1,3,1,-1.0,576,1870,65,R,4,1,7
761494,7,2,2,1,1,1,2,2,4,1,-1.0,576,1870,65,R,4,1,7
761494,8,2,2,1,1,2,2,2,4,1,-1.0,576,1870,65,R,4,1,7
761494,11,2,4,1,1,2,2,2,5,1,-1.0,576,1870,65,R,4,1,7
761494,12,2,2,1,1,1,2,2,3,1,-1.0,576,1870,65,R,4,1,7
